1 100 0.7529082298278809 0.24796175956726074 19.294410705566406 0.15547522902488708 23.363689422607422
1 200 0.7389611005783081 0.24933308362960815 25.99442481994629 0.01962416060268879 28.036096572875977
1 300 1.4110220670700073 0.2506225109100342 31.044870376586914 0.009367703460156918 19.884653091430664
1 400 0.9018387794494629 0.2283698320388794 17.244497299194336 0.15285775065422058 16.246761322021484
1 500 0.5793932676315308 0.2254183292388916 17.79555892944336 0.2016431987285614 22.877185821533203
1 600 0.504614531993866 0.24698951840400696 21.89067268371582 0.05008920654654503 21.12883186340332
1 700 0.47397392988204956 0.2284572422504425 19.718387603759766 0.10846401751041412 18.961275100708008
1 800 0.3803682327270508 0.2509923577308655 29.707374572753906 0.02785184420645237 20.563871383666992
1 900 0.455745130777359 0.2487836480140686 22.435832977294922 0.07995837926864624 31.96971893310547
1 1000 0.5697491765022278 0.22186100482940674 22.890695571899414 0.053976889699697495 16.246681213378906
1 1100 0.5719268321990967 0.23291540145874023 25.915821075439453 0.02962643653154373 17.390562057495117
1 1200 1.7926980257034302 0.24917271733283997 34.05522155761719 0.00807818491011858 23.023069381713867
1 1300 0.535610020160675 0.259056031703949 19.58570098876953 0.09611693024635315 23.24327278137207
1 1400 0.42394697666168213 0.25064370036125183 33.76388931274414 0.008807572536170483 18.102998733520508
1 1500 0.4609290063381195 0.2587178945541382 23.37946128845215 0.03856956586241722 21.464014053344727
1 1600 0.8619132041931152 0.20968425273895264 18.011655807495117 0.12698312103748322 23.04021453857422
1 1700 0.4327414631843567 0.24323423206806183 20.932815551757812 0.10485018044710159 20.20042610168457
1 1800 0.3943769633769989 0.24454063177108765 19.003908157348633 0.13956552743911743 27.5367488861084
1 1900 0.5690644979476929 0.2444755882024765 23.646970748901367 0.05684563145041466 30.130027770996094
1 2000 0.34728944301605225 0.2566477060317993 24.063602447509766 0.07788622379302979 35.29592514038086
1 2100 0.4667469263076782 0.22575846314430237 20.930400848388672 0.08812587708234787 26.48067855834961
1 2200 0.5484490394592285 0.24271683394908905 25.065013885498047 0.03176520764827728 17.397695541381836
1 2300 0.47576647996902466 0.2203759402036667 21.22264289855957 0.11339816451072693 18.86125373840332
1 2400 0.5544979572296143 0.2502780854701996 29.371320724487305 0.021805334836244583 22.25586700439453
1 2500 0.3963563144207001 0.25479835271835327 28.606107711791992 0.022443629801273346 19.58586311340332
1 2600 0.44348564743995667 0.24878190457820892 35.65821075439453 0.0059157200157642365 18.122386932373047
1 2700 0.32545560598373413 0.2413153499364853 25.125757217407227 0.028194475919008255 17.476972579956055
